,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Rooms,Tel,Totsp,Walk,lat,lon
199,0.0,0.0,0.05755051347294687,20.0,NA,48.4,7,0.0,44,10200000.0,1.0,NA,48.4,1,55.770244,37.564689
200,0.0,1.0,0.04442433072090577,2.0,NA,15.1,5,0.0,14,10290000.0,1.0,1,30.1,1,55.730335,37.582035
201,1.0,0.0,0.06765893210064733,14.0,6.0,24.0,6,0.0,14,10300000.0,2.0,NA,39.0,1,55.770902,37.685251
202,1.0,0.0,0.037952999789213036,4.0,7.0,26.0,9.0,0.0,12.0,10300000.0,2.0,1.0,39.0,0.0,55.786996,37.638045
203,0.0,0.0,0.05659464251145772,5.0,NA,44.3,6,1.0,NA,10301984.0,1.0,NA,44.3,1,55.775753,37.671938
204,1.0,0.0,0.03259038307538015,6.0,7.5,23.5,8,0.0,9,10500000.0,2.0,NA,38.0,1,55.723354,37.607951
205,1.0,1.0,0.04244750970316398,8.0,8.0,18.0,7.0,0.0,14.0,10500000.0,1.0,1.0,36.0,1.0,55.764855,37.578855
206,1.0,0.0,0.09059945465619186,7.0,8.0,32.0,14.0,0.0,17.0,10500000.0,2.0,0.0,55.0,1.0,55.773869,37.708141
207,1.0,0.0,0.04233111293127156,3.0,6.0,28.0,10.0,0.0,5.0,10500000.0,2.0,1.0,40.0,1.0,55.78276,37.589024
208,0.0,0.0,0.023663107699543683,5.0,7.0,17.0,5.0,0.0,5.0,10500000.0,1.0,0.0,30.0,1.0,55.769094,37.601834
209,1.0,0.0,0.0744331606207905,13.0,10.0,19.0,7.0,0.0,17.0,10500000.0,1.0,1.0,38.1,1.0,55.738439,37.692663
210,1.0,0.0,0.09828021665625676,13.0,7.4,19.0,15.0,0.0,17.0,10500000.0,1.0,0.0,38.0,1.0,55.758124,37.521632
211,1.0,0.0,0.06110710001301202,11.0,9.0,19.0,3.0,0.0,17.0,10500000.0,1.0,0.0,39.0,1.0,55.765463,37.559847
212,1.0,1.0,0.03857499900194615,10.0,9.0,21.0,9.0,0.0,12.0,10500000.0,1.0,1.0,38.0,1.0,55.787067,37.600441
213,1.0,1.0,0.04884117748375966,6.0,10.0,18.0,5.0,0.0,9.0,10500000.0,1.0,0.0,37.0,1.0,55.763012,37.571866
214,0.0,0.0,0.07964100253010473,3.0,9.0,47.0,9.0,0.0,5.0,10500000.0,3.0,1.0,65.0,1.0,55.775429,37.696435
215,0.0,0.0,0.06400564590721587,2.0,NA,19.0,2,0.0,5,10500000.0,1.0,1,35.5,1,55.723247,37.563521
216,0.0,0.0,0.05712315882371844,2.0,NA,27.1,20,0.0,8,10500000.0,2.0,1,48.3,1,55.739174,37.675056
217,0.0,0.0,0.057014074797366136,3.0,NA,NA,5,0.0,8,10598345.0,1.0,NA,61.5,1,55.776294,37.672163
218,0.0,1.0,0.056937327949245914,3.0,NA,61.5,5,0.0,6,10598345.0,2.0,0,61.5,1,55.775824,37.67228
219,1.0,1.0,0.026975566815176214,2.0,6.0,29.0,3,0.0,5,10600000.0,2.0,NA,44.0,1,55.779423,37.627966
220,1.0,1.0,0.042335542101171915,5.0,NA,26.0,5,0.0,5,10800000.0,2.0,NA,42.0,1,55.728859,37.585538
221,1.0,1.0,0.03789928835743654,8.0,6.5,18.0,9.0,0.0,8.0,10800000.0,1.0,1.0,36.0,1.0,55.730112,37.590156
222,0.0,0.0,0.05659464251145772,1.0,NA,NA,5,0.0,5,10817568.0,1.0,NA,51.3,1,55.775753,37.671938
223,0.0,0.0,0.05659464251145772,1.0,NA,NA,5,0.0,5,10817568.0,2.0,NA,51.3,1,55.775753,37.671938
224,0.0,0.0,0.030384236192469518,2.0,NA,150.0,10,0.0,12,190000000.0,4.0,1,219.0,1,55.765412,37.591773
225,1.0,1.0,0.025681184649465214,7.0,15.0,100.0,15,1.0,7,72660000.0,3.0,NA,121.0,1,55.740672,37.641939
226,1.0,0.0,0.05938429389156793,5.0,10.0,60.0,10.0,0.0,8.0,24000000.0,3.0,1.0,78.2,1.0,55.717994,37.572369
227,0.0,0.0,0.05659464251145772,1.0,NA,51.3,6,1.0,NA,10817568.0,1.0,NA,51.3,1,55.775753,37.671938
228,1.0,0.0,0.0303699354131635,4.0,11.0,28.0,5,0.0,16,10841600.0,2.0,NA,48.0,1,55.774305,37.642132
229,0.0,0.0,0.057247645934129836,6.0,NA,NA,5,0.0,8,10900000.0,1.0,NA,40.0,1,55.774958,37.672971
230,0.0,1.0,0.057247645934129836,6.0,8.0,32.1,5,1.0,9,10900000.0,1.0,NA,39.2,1,55.774958,37.672971
231,1.0,0.0,0.03789928835743654,8.0,8.0,19.0,9.0,0.0,8.0,10900000.0,1.0,1.0,36.0,1.0,55.730112,37.590156
232,0.0,0.0,0.03216927075642102,2.0,22.0,19.0,9.0,0.0,12.0,10900000.0,1.0,1.0,45.0,1.0,55.726239,37.636554
233,0.0,0.0,0.03216927075642102,2.0,22.0,19.0,5.0,0.0,12.0,10900000.0,2.0,0.0,45.0,1.0,55.726239,37.636554
234,1.0,0.0,0.06263070609533793,6.0,9.5,19.4,5.0,0.0,14.0,10900000.0,1.0,1.0,35.0,1.0,55.726198,37.563548
235,1.0,1.0,0.025814734435974505,3.0,6.0,19.0,10.0,0.0,10.0,10900000.0,1.0,1.0,34.0,1.0,55.755976,37.645528
236,0.0,0.0,0.048982741144200766,3.0,9.0,36.0,7.0,0.0,7.0,10900000.0,2.0,1.0,56.0,1.0,55.753296,37.668794
237,1.0,0.0,0.06110710001301202,3.0,8.0,20.0,1.0,0.0,17.0,10900000.0,1.0,1.0,40.0,1.0,55.765463,37.559847
238,1.0,1.0,0.040646484841862125,1.0,9.0,17.0,10.0,0.0,9.0,10950000.0,1.0,1.0,37.0,1.0,55.768502,37.581954
239,1.0,0.0,0.035999071613028545,7.0,NA,28.3,7,0.0,12,10950000.0,2.0,1,44.0,1,55.78526,37.637147
240,0.0,1.0,0.057014074797366136,1.0,NA,56.4,5,0.0,6,10958128.0,2.0,0,56.4,1,55.776294,37.672163
241,1.0,0.0,0.04164263278180506,9.0,9.0,29.1,8.0,0.0,9.0,10987111.0,2.0,1.0,50.0,1.0,55.783757,37.590982
242,1.0,0.0,0.04164263278180506,9.0,7.1,32.0,8,0.0,9,10987000.0,2.0,NA,48.4,1,55.783757,37.590982
243,1.0,1.0,0.05973071893925233,4.0,6.0,25.2,5.0,0.0,5.0,10999000.0,2.0,1.0,40.0,1.0,55.72638,37.566701
244,0.0,1.0,0.05735186533147787,6.0,NA,30.0,5,0.0,8,11000000.0,2.0,NA,43.0,1,55.730568,37.672289
245,1.0,1.0,0.055897428527615575,3.0,9.0,20.0,10.0,0.0,7.0,11000000.0,1.0,1.0,37.0,1.0,55.777039,37.670609
246,1.0,0.0,0.047619091381499584,4.0,NA,23.0,11,0.0,14,11000000.0,2.0,1,38.0,1,55.765367,37.665983
247,1.0,1.0,0.036599100753984135,3.0,6.0,18.0,10.0,0.0,5.0,11000000.0,1.0,1.0,31.0,1.0,55.767985,37.586113
248,1.0,1.0,0.040646484841862125,4.0,9.0,17.0,10,0.0,9,11000000.0,1.0,NA,37.0,0,55.768502,37.581954
249,0.0,1.0,0.026109933837523733,1.0,6.0,16.0,7.0,0.0,8.0,11000000.0,1.0,1.0,30.0,1.0,55.747363,37.594486
250,1.0,1.0,0.05501040065296706,1.0,7.0,22.9,11.0,0.0,9.0,11000000.0,2.0,1.0,39.3,1.0,55.770163,37.567321
251,1.0,0.0,0.03789928835743654,8.0,6.0,18.0,9.0,0.0,8.0,11000000.0,1.0,1.0,31.0,1.0,55.730112,37.590156
252,1.0,0.0,0.06324678038445787,11.0,9.5,20.0,15.0,0.0,12.0,9200000.0,1.0,1.0,39.0,1.0,55.734207,37.679978
253,1.0,1.0,0.05797668242491641,2.0,8.5,24.8,5,1.0,13,14558000.0,2.0,NA,50.2,1,55.742073,37.67661
254,1.0,1.0,0.01827252475713448,8.0,9.0,33.0,5,0.0,14,21700000.0,2.0,NA,60.0,1,55.738465,37.629888
255,1.0,0.0,0.017734585560422296,11.0,7.0,21.6,1.0,0.0,15.0,11000000.0,1.0,1.0,39.0,1.0,55.736012,37.618659
256,0.0,0.0,0.05659464251145772,5.0,NA,47.9,6,1.0,NA,11117500.0,1.0,NA,47.9,1,55.775753,37.671938
257,0.0,0.0,0.03967372239909233,1.0,NA,NA,7,0.0,8,11150000.0,1.0,NA,28.0,1,55.767944,37.582781
258,0.0,0.0,0.03967372239909233,1.0,NA,NA,10,0.0,8,11160000.0,1.0,NA,28.0,1,55.767944,37.582781
259,0.0,1.0,0.033881933076495716,1.0,8.0,22.9,10,1.0,8,11160000.0,1.0,NA,27.9,1,55.767514,37.588871
260,1.0,1.0,0.06409327922645303,4.0,6.5,46.0,12.0,0.0,5.0,11200000.0,3.0,0.0,60.0,1.0,55.771028,37.558104
261,1.0,1.0,0.0331777141014886,2.0,6.0,20.0,8,1.0,7,11249465.0,1.0,NA,38.6,1,55.730857,37.643866
262,0.0,1.0,0.06604857352736594,6.0,NA,45.7,NA,1.0,19,11257800.0,3.0,NA,64.7,NA,55.745617,37.685364
263,1.0,0.0,0.04735650933082147,6.0,NA,31.0,5,0.0,9,11300000.0,2.0,NA,44.2,1,55.761685,37.573133
264,1.0,1.0,0.0303699354131635,2.0,15.6,15.4,10,1.0,19,11379600.0,1.0,NA,43.6,1,55.774305,37.642132
265,1.0,1.0,0.08293686255218277,2.0,NA,30.0,5,0.0,5,11390000.0,3.0,NA,54.0,1,55.754988,37.536886
266,1.0,0.0,0.0372981738560981,9.0,9.0,32.0,9.0,0.0,12.0,11400000.0,2.0,1.0,51.0,0.0,55.786151,37.638216
267,1.0,1.0,0.06746450918816421,9.0,14.0,20.0,5.0,0.0,12.0,11400000.0,1.0,1.0,43.0,1.0,55.771849,37.684793
268,0.0,0.0,0.057247645934129836,7.0,NA,NA,5,0.0,8,11446400.0,2.0,NA,39.2,1,55.774958,37.672971
269,1.0,0.0,0.02568311361576016,4.0,6.0,23.0,3.0,0.0,9.0,11500000.0,2.0,1.0,40.0,1.0,55.731926,37.633419
270,0.0,0.0,0.058242432684426096,1.0,NA,52.0,7,0.0,5,11500000.0,2.0,0,62.0,1,55.72598,37.671031
271,1.0,0.0,0.057136384458594106,9.0,NA,23.1,5,0.0,12,11500000.0,2.0,1,38.7,1,55.769874,37.674615
272,1.0,1.0,0.07204426157578561,4.0,6.5,32.0,7.0,0.0,10.0,11500000.0,2.0,1.0,47.0,1.0,55.764384,37.548564
273,0.0,1.0,0.03714212489882838,10.0,NA,24.5,10,0.0,14,11500000.0,1.0,1,44.5,1,55.754618,37.582682
274,1.0,1.0,0.05265429464915752,7.0,10.7,15.2,7.0,0.0,12.0,11500000.0,1.0,1.0,38.5,1.0,55.766552,37.568749
275,1.0,0.0,0.04164263278180506,3.0,7.0,17.0,8.0,0.0,9.0,11500000.0,2.0,1.0,48.0,1.0,55.783757,37.590982
276,0.0,1.0,0.0929091219902513,1.0,NA,43.0,7,0.0,9,11500000.0,3.0,1,78.0,1,55.777094,37.709731
277,0.0,0.0,0.036323915331363386,5.0,7.0,36.5,5.0,0.0,8.0,11530000.0,2.0,1.0,52.0,1.0,55.773418,37.650325
278,1.0,0.0,0.0303699354131635,8.0,11.0,28.0,5,0.0,16,11541600.0,2.0,NA,50.0,1,55.774305,37.642132
279,0.0,0.0,0.05659464251145772,3.0,NA,47.5,6,1.0,NA,11602026.0,1.0,NA,47.5,1,55.775753,37.671938
280,1.0,1.0,0.04000423753804401,4.0,31.0,121.0,5.0,0.0,7.0,107700000.0,4.0,0.0,182.0,1.0,55.735434,37.584227
281,1.0,1.0,0.03159150241758314,6.0,NA,1.0,9,0.0,11,33022236.0,2.0,0,75.5,1,55.722142,37.618569
282,1.0,1.0,0.03159150241758314,7.0,17.0,1.0,9.0,0.0,14.0,129000000.0,5.0,0.0,202.0,1.0,55.722142,37.618569
283,1.0,0.0,0.061082963197606234,8.0,6.2,34.0,11.0,0.0,9.0,11650000.0,3.0,1.0,56.0,1.0,55.732377,37.67705
284,1.0,0.0,0.06699216031745672,7.0,7.0,33.0,5.0,0.0,12.0,11650000.0,2.0,1.0,50.0,1.0,55.772639,37.684075
285,1.0,1.0,0.047897636204727936,2.0,7.0,17.1,3.0,0.0,8.0,11690000.0,1.0,1.0,34.0,1.0,55.724636,37.581748
286,1.0,0.0,0.09134739722619348,6.0,10.0,34.0,15.0,0.0,14.0,11700000.0,2.0,0.0,52.0,1.0,55.773363,37.709021
287,1.0,0.0,0.0303699354131635,13.0,11.0,28.0,5,0.0,16,11726500.0,2.0,NA,49.0,1,55.774305,37.642132
288,1.0,0.0,0.04059937153454853,3.0,5.5,32.0,2.0,0.0,5.0,11777777.0,2.0,1.0,44.0,1.0,55.759304,37.579601
289,1.0,1.0,0.044359118566536064,5.0,10.0,28.0,3.0,0.0,8.0,11790000.0,1.0,0.0,39.0,1.0,55.773535,37.580131
290,0.0,0.0,0.03963560000807328,1.0,NA,30.0,6,0.0,12,11800000.0,2.0,1,53.0,1,55.785417,37.596031
291,1.0,1.0,0.03840434902456031,3.0,7.7,21.5,5,0.0,9,11800000.0,2.0,NA,36.3,1,55.772927,37.586563
292,1.0,1.0,0.057136384458594106,9.0,6.5,23.1,3.0,0.0,12.0,11850000.0,2.0,1.0,38.7,1.0,55.769874,37.674615
293,0.0,0.0,0.07090891025111018,6.0,9.4,29.1,10.0,0.0,12.0,11890000.0,2.0,1.0,51.0,1.0,55.776846,37.686841
294,0.0,0.0,0.06023227394843969,6.0,6.0,22.0,6.0,0.0,6.0,11899000.0,1.0,1.0,38.0,1.0,55.724013,37.56741
295,0.0,1.0,0.06023227394843969,6.0,6.2,21.2,2.0,0.0,6.0,11900000.0,1.0,1.0,37.6,1.0,55.724013,37.56741
296,1.0,1.0,0.04880301983484446,8.0,6.0,28.0,8.0,0.0,9.0,11900000.0,2.0,1.0,43.2,1.0,55.763797,37.572064
297,0.0,1.0,0.06646141835681608,2.0,NA,37.0,13,0.0,5,11900000.0,2.0,1,55.8,1,55.758088,37.553496
298,1.0,0.0,0.0452904114465739,6.0,6.0,31.0,7,0.0,9,11950000.0,2.0,NA,45.0,1,55.771874,37.578325
299,1.0,0.0,0.060591371679471775,7.0,10.0,33.0,2.0,0.0,7.0,11980000.0,2.0,0.0,62.0,1.0,55.74562,37.679862
300,0.0,1.0,0.0356298275325589,2.0,NA,30.0,6,0.0,6,12000000.0,2.0,NA,47.0,1,55.786738,37.633176
301,1.0,0.0,0.038613617105887836,3.0,NA,31.5,5,0.0,16,12000000.0,2.0,1,52.7,1,55.792194,37.622962
302,1.0,1.0,0.05613460968065768,6.0,NA,24.9,10,0.0,9,12000000.0,2.0,NA,41.7,1,55.722639,37.573061
303,1.0,1.0,0.04200002629761238,2.0,8.1,14.2,4.0,0.0,14.0,12000000.0,1.0,1.0,37.8,1.0,55.764156,37.579133
304,1.0,0.0,0.04122933950477303,2.0,6.0,25.0,4.0,0.0,8.0,12000000.0,2.0,1.0,35.0,1.0,55.773165,37.583463
305,1.0,0.0,0.057021056961443606,6.0,6.0,33.2,8.0,0.0,9.0,12000000.0,3.0,1.0,51.5,1.0,55.73408,37.673349
306,1.0,0.0,0.05037570923570452,15.0,12.0,22.0,3.0,0.0,18.0,12000000.0,1.0,1.0,45.0,1.0,55.782668,37.661033
307,1.0,1.0,0.03668450844702382,6.0,7.6,36.6,7.0,0.0,9.0,12065817.0,2.0,1.0,53.8,1.0,55.785675,37.637811
308,1.0,1.0,0.009914340522699409,4.0,NA,40.5,8,0.0,6,27106000.0,1.0,NA,57.3,1,55.747211,37.627301
309,1.0,0.0,0.06699694790062939,17.0,10.0,31.0,10.0,0.0,17.0,13490000.0,2.0,1.0,51.0,1.0,55.742321,37.685835
310,1.0,1.0,0.02720569771206,3.0,5.9,34.5,5.0,0.0,7.0,25200000.0,2.0,0.0,50.5,1.0,55.747267,37.593381
311,1.0,0.0,0.04092259058270411,4.0,NA,40.0,7,0.0,9,12050000.0,3.0,1,64.0,1,55.789345,37.639931
312,1.0,0.0,0.030046726826731606,9.0,10.0,35.0,5.0,0.0,9.0,12100000.0,2.0,0.0,48.0,1.0,55.727937,37.63526
313,1.0,1.0,0.03907386287532852,7.0,12.0,37.0,5.0,0.0,9.0,12100000.0,2.0,1.0,54.6,1.0,55.791283,37.630535
314,1.0,0.0,0.027682577788202215,2.0,8.0,20.0,5.0,0.0,14.0,12100000.0,1.0,1.0,38.0,1.0,55.779737,37.610386
315,0.0,0.0,0.030046726826731606,9.0,10.0,35.0,6.0,0.0,9.0,12100000.0,2.0,0.0,48.0,1.0,55.727937,37.63526
316,1.0,1.0,0.0303699354131635,4.0,20.2,10.9,10,1.0,19,12140800.0,1.0,NA,44.8,1,55.774305,37.642132
317,0.0,1.0,0.0331777141014886,2.0,NA,NA,8,1.0,7,12149427.0,1.0,NA,38.6,1,55.730857,37.643866
318,0.0,0.0,0.0331777141014886,2.0,NA,NA,8,1.0,7,12149427.0,1.0,NA,38.6,1,55.730857,37.643866
319,0.0,1.0,0.03299517643534986,2.0,8.0,31.7,5,1.0,7,12149400.0,1.0,NA,38.6,1,55.731551,37.644261
320,0.0,0.0,0.0331777141014886,2.0,NA,NA,8,1.0,7,12149427.0,1.0,NA,38.6,1,55.730857,37.643866
321,1.0,0.0,0.057525760924998406,5.0,15.0,35.0,NA,0.0,9,12150000.0,3.0,NA,60.0,NA,55.735236,37.674292
322,0.0,0.0,0.0331777141014886,2.0,NA,NA,8,1.0,7,12177740.0,1.0,NA,38.7,1,55.730857,37.643866
323,0.0,0.0,0.05579678436075122,4.0,6.4,45.0,3.0,0.0,12.0,12200000.0,3.0,0.0,55.0,1.0,55.733112,37.671669
324,1.0,0.0,0.057525760924998406,5.0,6.0,43.0,10.0,0.0,9.0,12200000.0,3.0,0.0,60.0,1.0,55.735236,37.674292
325,1.0,1.0,0.040223269509078986,2.0,5.0,28.0,5.0,0.0,5.0,12200000.0,2.0,1.0,36.0,1.0,55.744526,37.580652
326,1.0,0.0,0.04092259058270411,4.0,6.3,40.0,5.0,0.0,9.0,12200000.0,3.0,1.0,64.0,1.0,55.789345,37.639931
327,0.0,0.0,0.03967372239909233,1.0,NA,NA,12,0.0,8,12240000.0,1.0,NA,30.6,1,55.767944,37.582781
328,1.0,0.0,0.030146964440888626,12.0,9.5,30.0,7.0,0.0,12.0,12250000.0,2.0,1.0,51.0,1.0,55.727501,37.634712
329,0.0,0.0,0.03670897564629082,5.0,8.0,32.0,8.0,0.0,12.0,12300000.0,2.0,1.0,50.0,1.0,55.786951,37.635386
330,1.0,1.0,0.040646484841862125,9.0,9.1,18.0,13,0.0,12,12300000.0,1.0,NA,36.2,1,55.768502,37.581954
331,0.0,0.0,0.054778687315415055,12.0,9.5,31.0,7.0,0.0,12.0,12300000.0,2.0,1.0,50.0,1.0,55.744059,37.673735
332,0.0,0.0,0.0331777141014886,3.0,NA,NA,8,1.0,7,12393120.0,1.0,NA,38.6,1,55.730857,37.643866
333,1.0,0.0,0.03638856981251164,9.0,6.0,25.0,10.0,0.0,9.0,12400000.0,2.0,0.0,38.0,0.0,55.767392,37.586095
334,1.0,1.0,0.04627241997129818,5.0,8.0,21.0,10.0,0.0,6.0,12450000.0,1.0,1.0,38.0,1.0,55.739732,37.575702
335,1.0,1.0,0.04413722356469624,8.0,10.0,22.0,7,0.0,9,12480000.0,1.0,NA,47.0,1,55.771479,37.660215
336,1.0,1.0,0.07068695926407023,7.0,30.0,120.0,20.0,0.0,22.0,71999000.0,4.0,0.0,162.0,1.0,55.758402,37.549282
337,1.0,1.0,0.042335542101171915,5.0,NA,39.0,5,0.0,5,18000000.0,3.0,NA,52.2,1,55.728859,37.585538
338,0.0,0.0,0.03935125128887119,1.0,8.0,37.0,3.0,0.0,30.0,19500000.0,1.0,0.0,55.0,1.0,55.759152,37.58084
339,1.0,1.0,0.057034791005142485,4.0,10.0,35.0,10.0,0.0,5.0,12500000.0,2.0,1.0,53.0,1.0,55.757962,37.562937
340,0.0,1.0,0.06110710001301202,5.0,10.0,19.0,2,0.0,17,12500000.0,1.0,NA,40.0,1,55.765463,37.559847
341,1.0,0.0,0.05039106866300552,7.0,6.0,30.0,15,0.0,12,12500000.0,2.0,NA,45.0,1,55.769433,37.571938
342,0.0,0.0,0.08774189113530785,2.0,NA,30.0,12,0.0,12,12500000.0,2.0,1,56.0,1,55.774781,37.704987
343,1.0,1.0,0.035847003249924354,5.0,8.0,23.1,2.0,0.0,9.0,12500000.0,1.0,1.0,40.1,1.0,55.738348,37.652202
344,1.0,0.0,0.04903854407504385,10.0,8.5,30.3,7,0.0,17,12500000.0,2.0,NA,50.9,1,55.782947,37.659182
345,1.0,0.0,0.055625024008985904,3.0,10.0,38.0,7.0,0.0,5.0,12500000.0,2.0,1.0,65.7,1.0,55.728373,37.669333
346,0.0,0.0,0.0331777141014886,2.0,NA,NA,8,1.0,7,12533034.0,1.0,NA,38.7,1,55.730857,37.643866
347,0.0,0.0,0.057247645934129836,7.0,NA,NA,5,0.0,10,12600000.0,1.0,NA,39.0,1,55.774958,37.672971
348,0.0,0.0,0.057525760924998406,5.0,6.0,43.0,7,0.0,9,12600000.0,3.0,NA,60.0,1,55.735236,37.674292
349,1.0,0.0,0.04092259058270411,4.0,6.3,40.0,6,0.0,9,12600000.0,3.0,NA,64.0,1,55.789345,37.639931
350,0.0,1.0,0.05659464251145772,8.0,40.0,NA,5,0.0,8,12600000.0,1.0,NA,40.0,1,55.775753,37.671938
351,0.0,1.0,0.05804118080294476,6.0,8.0,31.8,5,1.0,8,12600000.0,1.0,NA,38.8,1,55.774634,37.673951
352,1.0,1.0,0.057247645934129836,7.0,NA,38.8,7,0.0,10,12600000.0,1.0,0,38.8,1,55.774958,37.672971
353,0.0,1.0,0.05804118080294476,7.0,NA,37.8,3,0.0,10,12600000.0,1.0,0,37.8,1,55.774634,37.673951
354,0.0,0.0,0.0331777141014886,4.0,NA,NA,8,1.0,7,12614713.0,1.0,NA,38.5,1,55.730857,37.643866
355,0.0,0.0,0.057014074797366136,2.0,NA,NA,5,0.0,8,12646834.0,2.0,NA,50.3,1,55.776294,37.672163
356,0.0,0.0,0.057014074797366136,2.0,NA,NA,5,0.0,8,12646834.0,1.0,NA,50.3,1,55.776294,37.672163
357,0.0,0.0,0.05659464251145772,2.0,NA,50.3,6,1.0,NA,12646834.0,1.0,NA,50.3,1,55.775753,37.671938
358,1.0,1.0,0.0303699354131635,14.0,19.5,14.2,10,1.0,19,12700000.0,1.0,NA,50.8,1,55.774305,37.642132
359,0.0,1.0,0.02566885801900686,2.0,6.0,32.0,5.0,0.0,6.0,12700000.0,2.0,0.0,48.0,0.0,55.776745,37.631137
360,0.0,0.0,0.05659464251145772,5.0,NA,60.8,6,1.0,NA,12751098.0,1.0,NA,60.8,1,55.775753,37.671938
361,0.0,1.0,0.03274789832951083,5.0,NA,NA,5,1.0,7,12888860.0,1.0,NA,38.6,1,55.731075,37.64348
362,0.0,0.0,0.0331777141014886,5.0,NA,NA,8,1.0,7,12888859.0,1.0,NA,38.6,1,55.730857,37.643866
363,1.0,0.0,0.024673421246350802,2.0,6.5,23.0,9,0.0,12,12900000.0,2.0,NA,39.0,1,55.748919,37.595609
364,0.0,0.0,0.0242599048637895,3.0,11.0,40.0,11.0,0.0,9.0,30000000.0,2.0,1.0,66.3,1.0,55.745787,37.642743
365,1.0,0.0,0.08100383361915367,20.0,20.0,150.0,4.0,0.0,76.0,89572815.0,4.0,1.0,220.0,1.0,55.747115,37.539078
366,0.0,0.0,0.026514434295307768,2.0,NA,NA,15,0.0,8,233676772.0,4.0,NA,237.4,1,55.736458,37.599678
367,0.0,0.0,0.05063710438008792,3.0,NA,39.5,12,0.0,12,12900000.0,3.0,1,58.3,1,55.744105,37.669531
368,1.0,1.0,0.04880301983484446,4.0,6.0,33.0,8.0,0.0,9.0,12900000.0,2.0,0.0,43.0,1.0,55.763797,37.572064
369,0.0,0.0,0.05755051347294687,3.0,NA,NA,7,0.0,44,13000000.0,2.0,NA,67.0,1,55.770244,37.564689
370,0.0,1.0,0.03311264459386847,10.0,NA,NA,3,1.0,12,13000000.0,1.0,NA,26.0,1,55.770973,37.591557
371,1.0,1.0,0.047375185783276264,5.0,6.0,43.0,4,0.0,5,13000000.0,3.0,NA,57.0,1,55.759907,37.572845
372,0.0,0.0,0.037874140373080255,2.0,NA,34.0,9,0.0,6,13000000.0,2.0,1,55.0,1,55.747312,37.657143
373,1.0,0.0,0.06529691981250221,2.0,13.0,34.0,11,0.0,17,13000000.0,2.0,NA,64.0,1,55.74108,37.683877
374,1.0,0.0,0.056584634469087555,3.0,12.0,34.2,5.0,0.0,16.0,13000000.0,2.0,1.0,64.5,1.0,55.743162,37.675406
375,0.0,1.0,0.05804118080294476,4.0,NA,51.9,6,0.0,7,13000000.0,2.0,NA,51.9,1,55.774634,37.673951
376,0.0,0.0,0.05804118080294476,4.0,NA,52.0,5,0.0,7,13000000.0,2.0,NA,52.0,1,55.774634,37.673951
377,0.0,0.0,0.07437500217815464,2.0,8.0,38.0,5.0,0.0,5.0,13000000.0,3.0,1.0,65.0,0.0,55.753691,37.545438
378,1.0,0.0,0.022958450317906956,1.0,10.8,28.0,5.0,0.0,16.0,13000000.0,2.0,1.0,56.0,1.0,55.775074,37.628217
379,1.0,0.0,0.05340401426859148,6.0,8.0,29.0,6,0.0,12,13000000.0,2.0,NA,40.0,1,55.766111,37.567869
380,1.0,0.0,0.018493373624084538,5.0,9.0,19.0,5.0,0.0,12.0,13000000.0,1.0,1.0,36.7,1.0,55.770127,37.628325
381,0.0,0.0,0.049549691421842255,11.0,NA,39.0,3,0.0,12,13000000.0,2.0,1,58.6,1,55.778441,37.662749
382,1.0,0.0,0.09432495816590672,5.0,9.8,32.0,5.0,0.0,9.0,13000000.0,2.0,1.0,60.0,0.0,55.776046,37.711455
383,0.0,1.0,0.032570806222749965,2.0,5.0,32.5,6.0,0.0,9.0,13000000.0,2.0,1.0,42.9,1.0,55.761092,37.58809
384,0.0,0.0,0.025721590250217082,2.0,NA,36.0,5,0.0,9,13000000.0,2.0,1,62.0,1,55.730826,37.631559
385,0.0,0.0,0.0331777141014886,7.0,NA,NA,8,1.0,7,13149940.0,1.0,NA,38.0,1,55.730857,37.643866
386,0.0,1.0,0.04206343412038539,2.0,10.0,30.0,9.0,0.0,8.0,13200000.0,3.0,1.0,54.4,1.0,55.78651,37.59348
387,1.0,0.0,0.057580464438908394,4.0,6.0,24.0,15.0,0.0,12.0,13300000.0,2.0,0.0,42.0,0.0,55.733751,37.565802
388,0.0,1.0,0.057247645934129836,2.0,8.0,35.6,5,1.0,9,13300000.0,1.0,NA,43.4,1,55.774958,37.672971
389,1.0,0.0,0.06502437872059957,14.0,9.0,32.2,5.0,0.0,17.0,13300000.0,2.0,1.0,53.5,1.0,55.743781,37.684075
390,1.0,0.0,0.054778687315415055,2.0,10.2,43.3,6.0,0.0,12.0,13300000.0,3.0,0.0,64.3,1.0,55.744059,37.673735
391,1.0,0.0,0.0452904114465739,9.0,6.0,42.0,7,0.0,9,13300000.0,4.0,NA,62.0,1,55.771874,37.578325
392,1.0,1.0,0.051085160291418394,10.0,18.5,34.0,5.0,0.0,13.0,49600000.0,2.0,0.0,84.0,1.0,55.726208,37.576762
393,0.0,1.0,0.01789959019084317,6.0,NA,82.7,5,1.0,6,106104000.0,3.0,NA,119.5,1,55.736909,37.62599
394,0.0,1.0,0.02119664409759119,1.0,NA,120.0,7,0.0,7,85690000.0,4.0,NA,155.8,1,55.732514,37.619549
395,0.0,1.0,0.03274789832951083,4.0,NA,NA,5,1.0,7,13366874.0,1.0,NA,37.9,1,55.731075,37.64348
